repo,kind,routePath,file,lines,dynamicSegments,parallelSlot,hasGenerateStaticParams,gspCovered,useClient,useServerFile,useServerInline,nextHeadersImports,redirectCalls,redirectImportedFromNextNavigation,notFoundCalls,exportDynamic,exportRevalidate,exportRuntime,exportFetchCache,exportDynamicParams,usesUnstableCache,usesAfter,usesNoStoreOrConnection,readsSearchParamsProp,httpMethods,requestReads,apiFetchTargets,veridianCalls,importsNextIntlServer,reexportDefault,transitiveNextHeadersVia,transitiveUseServerVia,transitiveNextIntlServerVia,forceStatic,ownBlockers,inheritedBlockers,inheritedFrom,neutralizedByForceStatic,effectiveBlockers,exportable
projexa,page,/knowledge-base/new,src/app/(app)/knowledge-base/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/knowledge-base,src/app/(app)/knowledge-base/page.tsx,31,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/kpis/[id],src/app/(app)/kpis/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/kpis/new,src/app/(app)/kpis/new/page.tsx,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/kpis,src/app/(app)/kpis/page.tsx,29,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour/[id],src/app/(app)/labour/[id]/page.tsx,23,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour/attendance/[date],src/app/(app)/labour/attendance/[date]/page.tsx,54,[date],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour/attendance/new,src/app/(app)/labour/attendance/new/page.tsx,83,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour/import,src/app/(app)/labour/import/page.tsx,41,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour/new,src/app/(app)/labour/new/page.tsx,53,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/labour,src/app/(app)/labour/page.tsx,217,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,layout,/,src/app/(app)/layout.tsx,58,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials/[id],src/app/(app)/materials/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials/issues/new,src/app/(app)/materials/issues/new/page.tsx,43,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials/new,src/app/(app)/materials/new/page.tsx,53,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials,src/app/(app)/materials/page.tsx,154,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,/dashboard/${encodeURIComponent(projectId)},false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials/receipts/[id],src/app/(app)/materials/receipts/[id]/page.tsx,14,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/materials/receipts/new,src/app/(app)/materials/receipts/new/page.tsx,53,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/meetings/[id],src/app/(app)/meetings/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/meetings/new,src/app/(app)/meetings/new/page.tsx,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/meetings,src/app/(app)/meetings/page.tsx,69,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/moms/[id],src/app/(app)/moms/[id]/page.tsx,26,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/moms/new,src/app/(app)/moms/new/page.tsx,146,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/moms,src/app/(app)/moms/page.tsx,134,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/mood-boards/[id],src/app/(app)/mood-boards/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/mood-boards/new,src/app/(app)/mood-boards/new/page.tsx,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/mood-boards,src/app/(app)/mood-boards/page.tsx,50,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/components/new,src/app/(app)/payroll/components/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll,src/app/(app)/payroll/page.tsx,17,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/runs/[id],src/app/(app)/payroll/runs/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/runs/[id]/payslips/[payslipId],src/app/(app)/payroll/runs/[id]/payslips/[payslipId]/page.tsx,11,[id]|[payslipId],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/runs/new,src/app/(app)/payroll/runs/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/statutory-rules/new,src/app/(app)/payroll/statutory-rules/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/structures/new,src/app/(app)/payroll/structures/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/payroll/tax-slabs/new,src/app/(app)/payroll/tax-slabs/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/permits/[id],src/app/(app)/permits/[id]/page.tsx,16,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/permits/new,src/app/(app)/permits/new/page.tsx,64,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/permits,src/app/(app)/permits/page.tsx,100,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/goods-receipts/[id],src/app/(app)/procurement/goods-receipts/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/goods-receipts/new,src/app/(app)/procurement/goods-receipts/new/page.tsx,11,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement,src/app/(app)/procurement/page.tsx,15,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/purchase-orders/[id],src/app/(app)/procurement/purchase-orders/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/quotations/new,src/app/(app)/procurement/quotations/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/requisitions/[id],src/app/(app)/procurement/requisitions/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/requisitions/new,src/app/(app)/procurement/requisitions/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/rfqs/[id],src/app/(app)/procurement/rfqs/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/procurement/rfqs/new,src/app/(app)/procurement/rfqs/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/projects/new,src/app/(app)/projects/new/page.tsx,40,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,/products,false,false,src/lib/supabase/server.ts (depth 2),,,false,NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/projects,src/app/(app)/projects/page.tsx,16,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/punch-list/[id],src/app/(app)/punch-list/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/punch-list/new,src/app/(app)/punch-list/new/page.tsx,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/punch-list,src/app/(app)/punch-list/page.tsx,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/purchase-orders/new,src/app/(app)/purchase-orders/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/purchase-orders,src/app/(app)/purchase-orders/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/quotations/[id],src/app/(app)/quotations/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/quotations/new,src/app/(app)/quotations/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/quotations,src/app/(app)/quotations/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment/applications/[id],src/app/(app)/recruitment/applications/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment/applications/new,src/app/(app)/recruitment/applications/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment/candidates/new,src/app/(app)/recruitment/candidates/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment/openings/[id],src/app/(app)/recruitment/openings/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment/openings/new,src/app/(app)/recruitment/openings/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/recruitment,src/app/(app)/recruitment/page.tsx,17,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,,,,false,SEARCH_PARAMS_PROP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/reports,src/app/(app)/reports/page.tsx,77,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/module-list-source.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/rfis/[id],src/app/(app)/rfis/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/rfis/new,src/app/(app)/rfis/new/page.tsx,37,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/rfis,src/app/(app)/rfis/page.tsx,24,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,true,,,,,false,false,src/lib/project-selection.ts (depth 1),,,false,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,SEARCH_PARAMS_PROP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/leads/[id],src/app/(app)/sales/leads/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/leads/new,src/app/(app)/sales/leads/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/leads,src/app/(app)/sales/leads/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/opportunities/[id],src/app/(app)/sales/opportunities/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/opportunities/new,src/app/(app)/sales/opportunities/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales/opportunities,src/app/(app)/sales/opportunities/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales,src/app/(app)/sales/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales-orders/[id],src/app/(app)/sales-orders/[id]/page.tsx,11,[id],,false,false,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales-orders/new,src/app/(app)/sales-orders/new/page.tsx,10,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
projexa,page,/sales-orders,src/app/(app)/sales-orders/page.tsx,14,,,false,true,false,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE,src/app/layout.tsx,,NEXT_HEADERS_TRANSITIVE,false
